Date,Open,High,Low,Close,Adj Close,Volume
2020-08-28,126.75,131.47999572753906,126.42500305175781,131.4774932861328,131.13975524902344,53716000
2020-08-31,131.82749938964844,135.75,130.37750244140625,133.7449951171875,133.40145874023438,50084000
2020-09-01,134.8000030517578,139.9375,134.36500549316406,138.2100067138672,137.89622497558594,51131600
2020-09-02,147.03750610351562,147.2675018310547,139.0,143.46499633789062,143.1392822265625,87401200
2020-09-03,138.28750610351562,138.84500122070312,128.78750610351562,130.15499877929688,129.8594970703125,94512800
2020-09-04,127.8375015258789,131.75,117.04750061035156,126.2249984741211,125.93842315673828,146368400
2020-09-08,117.34500122070312,125.5,117.0425033569336,119.12999725341797,118.85952758789062,79572800
2020-09-09,124.0,128.09249877929688,122.31749725341797,127.1500015258789,126.8613510131836,73620000
2020-09-10,129.8925018310547,130.65249633789062,121.66999816894531,123.11750030517578,122.83798217773438,69868400
2020-09-11,124.8550033569336,126.5250015258789,118.9574966430664,121.6449966430664,121.36883544921875,63692800
2020-09-14,130.80999755859375,133.14999389648438,126.3125,128.72250366210938,128.43026733398438,120174400
2020-09-15,132.8000030517578,132.9875030517578,128.27749633789062,129.91000366210938,129.61508178710938,72755600
2020-09-16,129.57249450683594,130.92750549316406,125.13749694824219,125.1449966430664,124.86087799072266,55638400
2020-09-17,121.32250213623047,125.89749908447266,120.34750366210938,124.63500213623047,124.35205078125,79251200
2020-09-18,125.9375,126.32499694824219,119.88749694824219,121.89250183105469,121.61576843261719,69846000
2020-09-21,119.25,125.2249984741211,119.04499816894531,125.17250061035156,124.88831329345703,72104400
2020-09-22,125.75,126.4800033569336,121.55500030517578,126.37750244140625,126.09058380126953,64645200
2020-09-23,125.75499725341797,127.2699966430664,120.7925033569336,121.23750305175781,120.96224975585938,64701200
2020-09-24,120.72250366210938,125.69499969482422,120.13999938964844,123.4800033569336,123.19964599609375,73124000
2020-09-25,124.4749984741211,128.8350067138672,122.4574966430664,128.7375030517578,128.44522094726562,58801600
2020-09-28,130.40249633789062,130.5175018310547,127.5,130.35000610351562,130.05406188964844,57380800
2020-09-29,129.375,134.42750549316406,129.33250427246094,132.25750732421875,131.95726013183594,62146000
2020-09-30,131.5749969482422,136.22500610351562,131.50250244140625,135.30499267578125,134.99781799316406,68918400
2020-10-01,137.5800018310547,137.62750244140625,134.6074981689453,136.14500427246094,135.83590698242188,52500400
2020-10-02,132.25,135.19500732421875,130.50999450683594,130.62249755859375,130.32594299316406,55249600
2020-10-05,132.36000061035156,136.4425048828125,132.2274932861328,136.4250030517578,136.11526489257812,47982000
2020-10-06,138.3000030517578,141.4199981689453,136.64999389648438,137.36500549316406,137.05316162109375,78442000
2020-10-07,139.99749755859375,141.1925048828125,138.63499450683594,139.63999938964844,139.322998046875,41808400
2020-10-08,140.75,140.84500122070312,137.5800018310547,138.3874969482422,138.07333374023438,37890000
2020-10-09,137.6699981689453,138.24249267578125,136.6074981689453,137.62750244140625,137.3150634765625,34689200
2020-10-12,139.89500427246094,143.47000122070312,139.125,142.25999450683594,141.93702697753906,43474400
2020-10-13,142.96499633789062,143.48500061035156,140.1875,142.4824981689453,142.15902709960938,34460400
2020-10-14,142.90499877929688,143.42750549316406,139.60000610351562,140.95249938964844,140.6324920654297,27610000
2020-10-15,138.1074981689453,140.0574951171875,137.67750549316406,139.6999969482422,139.38284301757812,26722400
2020-10-16,140.36749267578125,141.21499633789062,137.9250030517578,138.11500549316406,137.8014678955078,24239200
2020-10-19,139.02999877929688,139.8350067138672,134.0675048828125,134.9774932861328,134.67108154296875,29806800
2020-10-20,135.8350067138672,137.99749755859375,135.07000732421875,136.4550018310547,136.14520263671875,22921200
2020-10-21,136.25,137.9149932861328,134.77499389648438,135.24749755859375,134.94046020507812,21959600
2020-10-22,135.22500610351562,136.11749267578125,132.3175048828125,133.61000061035156,133.30667114257812,29048000
2020-10-23,134.5,135.9324951171875,132.91250610351562,135.90249633789062,135.59396362304688,23348400
2020-10-26,134.27000427246094,136.92750549316406,130.38499450683594,131.41250610351562,131.11415100097656,33689600
2020-10-27,133.05999755859375,134.4199981689453,131.9149932861328,133.96749877929688,133.66334533691406,25052000
2020-10-28,131.97999572753906,132.60000610351562,126.08999633789062,126.2699966430664,125.98332977294922,37652000
2020-10-29,128.38499450683594,131.92750549316406,127.5,130.24000549316406,129.9443359375,32008000
2020-10-30,128.5,129.36500549316406,123.0,125.33999633789062,125.0554428100586,41682000
2020-11-02,126.57749938964844,128.36749267578125,123.94999694824219,125.80750274658203,125.52188873291016,29965200
2020-11-03,127.08499908447266,131.0500030517578,126.02749633789062,130.19500732421875,129.89942932128906,27290000
2020-11-04,133.8925018310547,138.27499389648438,133.3699951171875,137.9425048828125,137.62933349609375,41022800
2020-11-05,141.625,143.38999938964844,139.91000366210938,141.60000610351562,141.27854919433594,31902800
2020-11-06,141.09750366210938,145.8874969482422,138.9499969482422,145.6199951171875,145.2893829345703,38334800
2020-11-09,145.52499389648438,146.9149932861328,136.1074981689453,136.3074951171875,135.998046875,58297600
2020-11-10,136.06500244140625,136.06500244140625,126.28250122070312,127.69999694824219,127.41007995605469,64406800
2020-11-11,130.53750610351562,134.35000610351562,129.4824981689453,134.17999267578125,133.8753662109375,40474400
2020-11-12,134.7899932861328,137.66000366210938,133.16000366210938,134.5675048828125,134.26199340820312,36581200
2020-11-13,136.2725067138672,136.6875,130.59249877929688,132.97000122070312,132.6681365966797,34631200
2020-11-16,131.72500610351562,136.4949951171875,131.55999755859375,135.15249633789062,134.84568786621094,41377600
2020-11-17,135.52499389648438,135.96249389648438,133.03750610351562,134.22250366210938,133.91778564453125,31202800
2020-11-18,134.65249633789062,136.0574951171875,131.85000610351562,134.28750610351562,133.9826202392578,51092400
2020-11-19,132.12750244140625,134.875,131.0,134.40249633789062,134.0973663330078,56593600
2020-11-20,134.5399932861328,134.94500732421875,130.64999389648438,130.87750244140625,130.58035278320312,34108800
2020-11-23,131.71249389648438,133.8249969482422,130.15499877929688,131.39999389648438,131.10166931152344,36135600
2020-11-24,131.4250030517578,131.6199951171875,128.85000610351562,129.57749938964844,129.2833251953125,34650000
2020-11-25,130.3249969482422,132.69500732421875,130.1999969482422,132.34750366210938,132.04705810546875,25991600
2020-11-27,133.75,134.0749969482422,131.7050018310547,132.6125030517578,132.3114471435547,16727600
2020-11-30,132.64999389648438,134.125,129.72250366210938,134.01499938964844,133.7107391357422,28695200
2020-12-01,134.92250061035156,135.28750610351562,132.28250122070312,133.89999389648438,133.5960235595703,29694800
2020-12-02,133.5050048828125,136.73500061035156,132.34249877929688,135.44500732421875,135.1374969482422,28336000
2020-12-03,135.875,136.60000610351562,133.2899932861328,133.9600067138672,133.6953582763672,19952000
2020-12-04,134.48500061035156,135.60000610351562,133.8874969482422,135.58250427246094,135.31463623046875,20224400
2020-12-07,136.0124969482422,137.3125,135.0,136.0675048828125,135.79872131347656,22324400
2020-12-08,135.85000610351562,135.9875030517578,132.81500244140625,133.5,133.23626708984375,27192000
2020-12-09,133.0050048828125,134.13999938964844,128.6824951171875,129.3074951171875,129.05203247070312,40130000
2020-12-10,128.69000244140625,130.6875,128.4949951171875,129.72250366210938,129.46621704101562,20776400
2020-12-11,129.67250061035156,130.1999969482422,128.22999572753906,130.13250732421875,129.87542724609375,20926400
2020-12-14,130.8800048828125,133.8874969482422,130.77499389648438,133.08749389648438,132.82456970214844,27015600
2020-12-15,134.3975067138672,134.63999938964844,131.86749267578125,133.60499572753906,133.34104919433594,19301600
2020-12-16,134.22500610351562,134.37249755859375,132.125,132.4250030517578,132.1633758544922,22311600
2020-12-17,133.66749572753906,133.7949981689453,131.78500366210938,133.41250610351562,133.14892578125,23138400
2020-12-18,133.7899932861328,134.0500030517578,130.7050018310547,132.72000122070312,132.4578094482422,34206400
2020-12-21,130.74749755859375,133.6999969482422,129.6750030517578,133.32249450683594,133.0591278076172,30233200
2020-12-22,133.1925048828125,133.37249755859375,130.5399932861328,132.78250122070312,132.52017211914062,18558000
2020-12-23,132.55999755859375,132.75,130.0500030517578,130.09249877929688,129.8354949951172,17914400
2020-12-24,130.37249755859375,131.3249969482422,129.3874969482422,129.9375,129.68080139160156,9788400
2020-12-28,130.625,130.625,127.63249969482422,129.0,128.74514770507812,21256400
2020-12-29,129.25,130.72500610351562,128.42250061035156,129.4324951171875,129.17678833007812,17037200
2020-12-30,129.90249633789062,132.1374969482422,128.96749877929688,131.45750427246094,131.19778442382812,22539600
2020-12-31,131.36500549316406,131.50999450683594,129.14999389648438,130.5500030517578,130.29209899902344,19242400
2021-01-04,131.04249572753906,136.52499389648438,129.625,131.13499450683594,130.87596130371094,56064000
2021-01-05,130.99749755859375,134.43499755859375,130.8699951171875,134.04750061035156,133.78268432617188,32276000
2021-01-06,132.22500610351562,132.4499969482422,125.86000061035156,126.1449966430664,125.89579010009766,58042400
2021-01-07,129.6750030517578,133.77749633789062,128.86500549316406,133.44000244140625,133.17637634277344,46148000
2021-01-08,133.625,134.2100067138672,130.4199981689453,132.7675018310547,132.50521850585938,29252800
2021-01-11,134.1875,139.61000061035156,133.625,136.21499633789062,135.94590759277344,51834400
2021-01-12,137.52499389648438,137.5449981689453,133.4499969482422,134.84750366210938,134.58111572265625,29147600
2021-01-13,134.89999389648438,136.25,133.85000610351562,135.3175048828125,135.05015563964844,21002800
2021-01-14,135.75,135.99749755859375,131.80499267578125,132.00250244140625,131.7417449951172,28312000
2021-01-15,132.27999877929688,133.25250244140625,128.48500061035156,128.59500122070312,128.34095764160156,27778000
2021-01-19,130.16250610351562,130.94000244140625,128.44000244140625,130.25250244140625,129.99520874023438,22618800
2021-01-20,131.11749267578125,134.30499267578125,130.5675048828125,133.65750122070312,133.39346313476562,25857200
2021-01-21,134.18499755859375,139.99249267578125,132.52999877929688,138.6750030517578,138.40106201171875,33778000
2021-01-22,137.39999389648438,138.41749572753906,136.2725067138672,137.125,136.85411071777344,24682000
2021-01-25,137.8175048828125,138.28500366210938,132.36500549316406,136.53250122070312,136.26278686523438,25111200
2021-01-26,135.80499267578125,136.44749450683594,133.875,134.3524932861328,134.08706665039062,16398000
2021-01-27,132.3000030517578,132.32749938964844,127.9375,129.17750549316406,128.9223175048828,37127200
2021-01-28,129.96249389648438,133.3975067138672,129.60499572753906,130.50999450683594,130.25218200683594,22831600
2021-01-29,130.75,133.34750366210938,129.11500549316406,129.8975067138672,129.64089965820312,27155200
2021-02-01,130.53250122070312,132.70750427246094,129.02749633789062,132.3699951171875,132.1085205078125,21720400
2021-02-02,133.9875030517578,135.72000122070312,132.85499572753906,135.5675048828125,135.29966735839844,22044000
2021-02-03,136.36000061035156,139.3175048828125,135.1649932861328,135.30499267578125,135.03765869140625,24540800
2021-02-04,135.30999755859375,136.73500061035156,133.37750244140625,136.6425018310547,136.37255859375,20134000
2021-02-05,137.25,137.37249755859375,135.45750427246094,135.91000366210938,135.6415252685547,16915200
2021-02-08,137.2725067138672,144.7375030517578,137.2725067138672,144.3874969482422,144.1022491455078,43462400
2021-02-09,143.40750122070312,145.83250427246094,142.22500610351562,142.63250732421875,142.35073852539062,28756000
2021-02-10,144.63250732421875,149.0500030517578,143.4149932861328,147.6425018310547,147.350830078125,48535200
2021-02-11,149.80250549316406,152.72250366210938,149.25,152.50750732421875,152.2062225341797,45082800
2021-02-12,150.5,152.91250610351562,147.75,149.6125030517578,149.31692504882812,37475600
2021-02-16,150.6425018310547,153.72500610351562,149.5,153.30250549316406,152.99964904785156,32196000
2021-02-17,151.7100067138672,152.23500061035156,147.8000030517578,149.05999755859375,148.76553344726562,27475600
2021-02-18,147.2899932861328,148.7324981689453,145.75,148.2899932861328,147.99705505371094,23386800
2021-02-19,150.2449951171875,151.77000427246094,148.46749877929688,149.26499938964844,148.97012329101562,27172400
2021-02-22,147.74749755859375,151.33250427246094,143.25,143.5574951171875,143.2738800048828,32588400
2021-02-23,140.75250244140625,142.3874969482422,133.89500427246094,141.4199981689453,141.14059448242188,39178000
2021-02-24,141.2274932861328,145.0675048828125,137.55999755859375,144.99000549316406,144.7035675048828,44832000
2021-02-25,140.4550018310547,143.74749755859375,132.16250610351562,133.0749969482422,132.81210327148438,82443600
2021-02-26,137.52499389648438,138.5449981689453,133.61000061035156,137.14500427246094,136.87408447265625,50093200
2021-03-01,138.75,139.25,135.53250122070312,138.41749572753906,138.14404296875,35318400
2021-03-02,139.0,139.2050018310547,133.9600067138672,134.0625,133.79763793945312,26411600
2021-03-03,134.2624969482422,134.51499938964844,127.98750305175781,128.04750061035156,127.7945327758789,37759200
2021-03-04,128.00750732421875,129.75,120.8375015258789,123.70249938964844,123.45812225341797,57334400
2021-03-05,125.5,125.5,116.7925033569336,124.61499786376953,124.36881256103516,54284000
2021-03-08,124.5,124.7125015258789,115.66500091552734,115.93250274658203,115.7034683227539,54311200
2021-03-09,121.30249786376953,126.1675033569336,120.59249877929688,125.20249938964844,124.99828338623047,52182400
2021-03-10,128.40499877929688,129.8000030517578,124.57499694824219,124.68250274658203,124.47914123535156,38437600
2021-03-11,129.5,130.46249389648438,127.34500122070312,129.93499755859375,129.72308349609375,29991600
2021-03-12,126.48249816894531,128.8874969482422,125.9000015258789,128.55999755859375,128.35031127929688,24396400
2021-03-15,128.6475067138672,132.0675048828125,127.67250061035156,131.91250610351562,131.69735717773438,22198800
2021-03-16,133.56500244140625,135.125,131.16749572753906,132.91250610351562,132.6957244873047,27212800
2021-03-17,130.3975067138672,134.53250122070312,129.89500427246094,133.41250610351562,133.1949005126953,24386400
2021-03-18,131.36500549316406,131.83999633789062,127.16999816894531,127.2249984741211,127.0174789428711,29389600
2021-03-19,127.5,129.21499633789062,126.125,128.45750427246094,128.24798583984375,29920800
2021-03-22,129.12750244140625,133.94500732421875,129.0675048828125,131.8625030517578,131.64739990234375,29780400
2021-03-23,132.54249572753906,133.44500732421875,130.21249389648438,130.70750427246094,130.49432373046875,22204800
2021-03-24,131.5124969482422,131.59249877929688,126.36750030517578,126.43000030517578,126.2237777709961,24584000
2021-03-25,124.99500274658203,127.14749908447266,122.72000122070312,125.35250091552734,125.14803314208984,29514400
2021-03-26,125.54499816894531,128.5625,123.73500061035156,128.3925018310547,128.18307495117188,36396800
2021-03-29,128.20249938964844,130.625,127.0,129.4824981689453,129.2713165283203,27352000
2021-03-30,128.4199981689453,129.75250244140625,127.05000305175781,128.71749877929688,128.507568359375,20020400
2021-03-31,130.15499877929688,134.7050018310547,129.8249969482422,133.4824981689453,133.26478576660156,31477600
2021-04-01,135.72250366210938,138.6999969482422,135.1125030517578,138.11749267578125,137.89222717285156,30827600
2021-04-05,138.6750030517578,140.13999938964844,137.3300018310547,139.875,139.64686584472656,25567200
2021-04-06,139.99749755859375,140.54249572753906,137.73500061035156,138.61500549316406,138.388916015625,19174400
2021-04-07,138.8074951171875,142.43499755859375,137.11500549316406,141.43499755859375,141.20433044433594,25128400
2021-04-08,142.52749633789062,144.71499633789062,142.49000549316406,143.1699981689453,142.93649291992188,24441600
2021-04-09,142.13999938964844,144.0800018310547,141.75,144.0,143.76512145996094,19517200
2021-04-12,142.8975067138672,153.52499389648438,141.3925018310547,152.08999633789062,151.8419189453125,86932400
2021-04-13,152.31500244140625,157.0,151.25750732421875,156.7949981689453,156.53924560546875,67621200
2021-04-14,156.25,157.2050018310547,152.27499389648438,152.77000427246094,152.52084350585938,38550000
2021-04-15,156.625,162.1425018310547,156.31500244140625,161.37249755859375,161.10928344726562,59848000
2021-04-16,160.52999877929688,161.65750122070312,158.65249633789062,159.125,158.86544799804688,33520800
2021-04-19,155.36500549316406,158.0749969482422,152.3300018310547,153.61749267578125,153.36692810058594,40442000
2021-04-20,153.2324981689453,154.97000122070312,149.6300048828125,151.71249389648438,151.4650421142578,33413200
2021-04-21,151.1875,153.625,151.0225067138672,153.60499572753906,153.3544464111328,21677600
2021-04-22,153.75,154.38499450683594,147.8350067138672,148.50250244140625,148.26028442382812,27778800
2021-04-23,149.34249877929688,153.35000610351562,149.00250244140625,152.65249633789062,152.4035186767578,22750000
2021-04-26,151.85000610351562,154.7899932861328,151.25,154.77999877929688,154.52755737304688,19779600
2021-04-27,155.78500366210938,156.7050018310547,153.5449981689453,153.8175048828125,153.56658935546875,16457200
2021-04-28,153.64500427246094,155.32249450683594,152.15499877929688,152.7675018310547,152.51834106445312,20941600
2021-04-29,154.0,154.36500549316406,150.71499633789062,153.24749755859375,152.99752807617188,17319600
2021-04-30,151.7449951171875,153.64999389648438,149.97000122070312,150.09500122070312,149.85018920898438,20191200
2021-05-03,151.25,152.46749877929688,147.875,148.36749267578125,148.12550354003906,20391200
2021-05-04,146.37249755859375,146.375,140.1024932861328,143.5124969482422,143.27842712402344,40532400
2021-05-05,147.08999633789062,148.13499450683594,143.875,144.5850067138672,144.3491668701172,29202400
2021-05-06,144.95249938964844,145.71249389648438,142.17999267578125,145.22999572753906,144.99310302734375,19338000
2021-05-07,148.08250427246094,149.70750427246094,146.71749877929688,148.12249755859375,147.88088989257812,22932800
2021-05-10,147.87249755859375,148.05999755859375,142.5,142.65750122070312,142.42481994628906,26890400
2021-05-11,138.25,143.54750061035156,137.5,143.0625,142.82916259765625,28558400
2021-05-12,140.09500122070312,142.6024932861328,137.09249877929688,137.5850067138672,137.360595703125,30340800
2021-05-13,140.33749389648438,140.8074951171875,134.58999633789062,136.65249633789062,136.4296112060547,28540400
2021-05-14,138.89999389648438,143.27999877929688,137.48500061035156,142.42999267578125,142.1976776123047,25861600
2021-05-17,141.57000732421875,141.6925048828125,138.53500366210938,141.65499877929688,141.4239501953125,21698000
2021-05-18,142.6699981689453,144.04249572753906,140.0399932861328,140.15750122070312,139.92889404296875,18625600
2021-05-19,135.6649932861328,140.7949981689453,135.4324951171875,140.65750122070312,140.42807006835938,34400000
2021-05-20,143.02499389648438,146.83749389648438,142.7050018310547,146.125,145.8866729736328,32159200
2021-05-21,151.6374969482422,152.22000122070312,148.69500732421875,149.91749572753906,149.6729736328125,67299200
2021-05-24,152.125,157.4499969482422,151.75999450683594,156.1199951171875,155.86538696289062,55481600
2021-05-25,157.66000366210938,158.18499755859375,154.8249969482422,156.4774932861328,156.2222900390625,43540800
2021-05-26,157.34249877929688,157.9375,155.8625030517578,157.0,156.74392700195312,37044000
2021-05-27,156.99749755859375,157.5,154.60000610351562,154.8800048828125,154.62738037109375,58147600
2021-05-28,155.00999450683594,162.77499389648438,155.00999450683594,162.44500732421875,162.18003845214844,64453600
2021-06-01,162.6999969482422,163.88250732421875,159.03250122070312,162.64500427246094,162.37973022460938,47280400
2021-06-02,162.5225067138672,169.1875,162.35499572753906,167.78250122070312,167.50885009765625,59416800
2021-06-03,167.00750732421875,172.58999633789062,165.8300018310547,169.69749450683594,169.4207000732422,58000800
2021-06-04,171.125,176.61000061035156,170.9550018310547,175.78250122070312,175.49578857421875,61712000
2021-06-07,175.71249389648438,178.125,171.92750549316406,176.19000244140625,175.90261840820312,57575600
2021-06-08,175.2725067138672,176.21499633789062,172.50999450683594,174.57000732421875,174.28526306152344,32384800
2021-06-09,175.15750122070312,175.75,172.5574951171875,173.58250427246094,173.33909606933594,38165600
2021-06-10,173.5,174.9199981689453,171.75999450683594,174.25,174.0056610107422,28777200
2021-06-11,174.7949981689453,179.3925018310547,174.4375,178.25250244140625,178.00253295898438,41630800
2021-06-14,179.05999755859375,180.39500427246094,176.62750244140625,180.1875,179.93482971191406,32137600
2021-06-15,179.14999389648438,180.16250610351562,177.27999877929688,177.88499450683594,177.63555908203125,24303200
2021-06-16,177.90750122070312,179.54750061035156,175.84500122070312,178.1024932861328,177.85275268554688,30712400
2021-06-17,177.7449951171875,188.35000610351562,177.5625,186.57249450683594,186.31088256835938,80965600
2021-06-18,187.83999633789062,193.75,185.83999633789062,186.3874969482422,186.12612915039062,96885600
2021-06-21,184.3524932861328,185.36500549316406,178.2274932861328,184.2725067138672,184.0141143798828,67238400
2021-06-22,184.71499633789062,189.6374969482422,183.86000061035156,188.86749267578125,188.6026611328125,58014400
2021-06-23,190.07749938964844,191.52749633789062,189.07749938964844,190.57249450683594,190.3052520751953,33235600
2021-06-24,192.27749633789062,194.1999969482422,190.88250732421875,192.05499267578125,191.7856903076172,32092400
2021-06-25,192.80499267578125,193.4550018310547,188.94500732421875,190.30999755859375,190.04315185546875,27836400
2021-06-28,193.6125030517578,200.78750610351562,193.19000244140625,199.85000610351562,199.56976318359375,49543600
2021-06-29,198.8249969482422,200.9875030517578,196.57000732421875,200.2675018310547,199.98667907714844,36763200
2021-06-30,199.99249267578125,201.625,198.6374969482422,200.02499389648438,199.74452209472656,32656800
2021-07-01,201.25,204.55999755859375,200.19000244140625,202.1199951171875,201.8365936279297,48013600
2021-07-02,204.40249633789062,205.05250549316406,202.87750244140625,204.8699951171875,204.5827178955078,34276400
2021-07-06,207.375,208.4199981689453,203.50250244140625,206.98500061035156,206.6947479248047,44670800
2021-07-07,208.53500366210938,208.75,203.32000732421875,203.71749877929688,203.4318389892578,41842800
2021-07-08,198.56500244140625,201.3300018310547,197.00750732421875,199.02749633789062,198.7484130859375,50330000
2021-07-09,199.625,200.80250549316406,197.54249572753906,200.50250244140625,200.22134399414062,29662400
2021-07-12,202.39999389648438,205.32749938964844,201.87750244140625,205.125,204.8373565673828,32198400
2021-07-13,204.0050048828125,204.6125030517578,201.13999938964844,202.5,202.2160186767578,29070800
2021-07-14,203.57749938964844,204.17750549316406,197.52749633789062,198.4149932861328,198.1367645263672,38010000
2021-07-15,198.11749267578125,198.47000122070312,188.5850067138672,189.66250610351562,189.39654541015625,55056400
2021-07-16,190.30499267578125,191.57000732421875,180.72999572753906,181.61000061035156,181.35533142089844,68822400
