Date,Open,High,Low,Close,Adj Close,Volume
2020-06-01,117.7699966430664,118.4000015258789,116.83000183105469,117.86000061035156,108.80673217773438,2842500
2020-06-02,118.5999984741211,122.93000030517578,117.83999633789062,122.66999816894531,113.24724578857422,7277700
2020-06-03,126.66999816894531,128.47000122070312,125.63999938964844,127.20999908447266,117.43851470947266,7650600
2020-06-04,126.37999725341797,129.0,126.29000091552734,128.5800018310547,118.70328521728516,5052500
2020-06-05,130.9600067138672,135.67999267578125,130.5500030517578,131.44000244140625,121.34359741210938,7788500
2020-06-08,130.66000366210938,133.2899932861328,129.6300048828125,132.86000061035156,122.65453338623047,5602500
2020-06-09,131.35000610351562,132.91000366210938,130.14999389648438,132.1199951171875,121.97135925292969,4450000
2020-06-10,132.4499969482422,132.7899932861328,130.99000549316406,131.39999389648438,121.3066635131836,4005700
2020-06-11,129.0500030517578,129.22000122070312,124.33000183105469,124.61000061035156,115.03823852539062,6013700
2020-06-12,127.2699966430664,127.73999786376953,122.4000015258789,123.97000122070312,114.44739532470703,5950800
2020-06-15,121.56999969482422,124.52999877929688,120.80000305175781,124.2300033569336,114.68743896484375,5152800
2020-06-16,128.27000427246094,129.1300048828125,124.4800033569336,126.11000061035156,116.42303466796875,3529000
2020-06-17,127.05999755859375,127.87000274658203,125.79000091552734,126.22000122070312,116.5245590209961,2934000
2020-06-18,125.7300033569336,126.62999725341797,125.08999633789062,125.9800033569336,116.30300903320312,3062500
2020-06-19,128.05999755859375,128.24000549316406,123.97000122070312,124.88999938964844,115.29672241210938,10377200
2020-06-22,124.7699966430664,125.45999908447266,123.11000061035156,125.2300033569336,115.61061096191406,3677600
2020-06-23,126.62999725341797,128.10000610351562,126.0,126.62000274658203,116.89384460449219,4679000
2020-06-24,125.29000091552734,126.80000305175781,123.12999725341797,123.98999786376953,114.46585845947266,4747100
2020-06-25,124.0,125.33999633789062,122.3499984741211,125.05999755859375,115.45366668701172,2617200
2020-06-26,124.62999725341797,124.88999938964844,122.4000015258789,123.37000274658203,113.89348602294922,9870700
2020-06-29,123.8499984741211,124.94999694824219,122.41999816894531,124.7699966430664,115.1859359741211,3540100
2020-06-30,124.4000015258789,127.69999694824219,124.3499984741211,126.97000122070312,117.21696472167969,5572400
2020-07-01,126.5999984741211,126.86000061035156,124.66999816894531,124.80000305175781,115.21363067626953,4022000
2020-07-02,126.38999938964844,127.16999816894531,125.0199966430664,125.80999755859375,116.14605712890625,4799000
2020-07-06,127.51000213623047,130.52999877929688,126.19999694824219,129.52999877929688,119.58031463623047,4957000
2020-07-07,128.72999572753906,129.47000122070312,128.25,128.60000610351562,118.72175598144531,3778200
2020-07-08,129.6699981689453,129.74000549316406,127.69000244140625,129.25999450683594,119.3310317993164,3584300
2020-07-09,128.7899932861328,131.99000549316406,126.9000015258789,130.42999267578125,120.41117095947266,4977300
2020-07-10,130.22000122070312,131.24000549316406,128.9600067138672,130.52999877929688,120.50348663330078,2659200
2020-07-13,132.0,133.58999633789062,128.49000549316406,128.82000732421875,118.92484283447266,4861600
2020-07-14,127.79000091552734,132.22999572753906,126.70999908447266,131.88999938964844,121.759033203125,4247500
2020-07-15,131.42999267578125,132.4499969482422,130.08999633789062,132.14999389648438,121.99906158447266,3625100
2020-07-16,130.85000610351562,132.69000244140625,130.50999450683594,132.17999267578125,122.02672576904297,3337600
2020-07-17,133.50999450683594,135.0,132.25,133.88999938964844,123.60540008544922,4666100
2020-07-20,134.1999969482422,137.0,133.19000244140625,136.5800018310547,126.08879089355469,4623100
2020-07-21,137.08999633789062,137.64999389648438,135.25999450683594,135.47999572753906,125.0732650756836,7715800
2020-07-22,134.60000610351562,135.17999267578125,130.49000549316406,132.52999877929688,122.34988403320312,10911900
2020-07-23,133.0,133.14999389648438,128.32000732421875,129.0399932861328,119.12794494628906,7793500
2020-07-24,129.75,131.97000122070312,128.11000061035156,129.6300048828125,119.6726303100586,5077100
2020-07-27,130.35000610351562,132.3300018310547,130.0399932861328,132.1199951171875,121.97135925292969,3874500
2020-07-28,130.89999389648438,131.80999755859375,129.72000122070312,130.1300048828125,120.13423156738281,3545300
2020-07-29,130.92999267578125,132.3000030517578,130.58999633789062,131.63999938964844,121.52824401855469,2818300
2020-07-30,128.4499969482422,129.8699951171875,127.73999786376953,128.88999938964844,119.8085708618164,4146900
2020-07-31,128.35000610351562,128.60000610351562,125.43000030517578,127.55000305175781,118.56299591064453,8044000
2020-08-03,128.14999389648438,129.5,127.68000030517578,129.32000732421875,120.20830535888672,4311800
2020-08-04,129.0399932861328,132.3300018310547,128.7100067138672,132.22999572753906,122.91326141357422,5361500
2020-08-05,130.5,132.7899932861328,130.47999572753906,132.6999969482422,123.35011291503906,4370200
2020-08-06,132.58999633789062,133.82000732421875,132.02999877929688,133.74000549316406,124.31686401367188,2961800
2020-08-07,133.74000549316406,134.11000061035156,132.47000122070312,133.55999755859375,124.1495361328125,2856700
2020-08-10,133.22000122070312,135.80999755859375,132.47000122070312,135.41000366210938,125.86918640136719,5526400
2020-08-11,136.80999755859375,138.8300018310547,135.64999389648438,136.0399932861328,126.45480346679688,5383800
2020-08-12,137.47000122070312,139.13999938964844,136.64999389648438,138.63999938964844,128.87159729003906,3073700
2020-08-13,138.11000061035156,138.60000610351562,136.9499969482422,137.14999389648438,127.48658752441406,2945100
2020-08-14,137.72999572753906,138.30999755859375,137.0,137.35000610351562,127.67249298095703,2062900
2020-08-17,137.86000061035156,139.24000549316406,137.6300048828125,138.27999877929688,128.53697204589844,2380400
2020-08-18,138.9600067138672,139.4600067138672,138.1999969482422,139.30999755859375,129.49436950683594,2760400
2020-08-19,139.6699981689453,140.8800048828125,138.02999877929688,138.47999572753906,128.72288513183594,3803200
2020-08-20,137.30999755859375,139.1300048828125,136.6199951171875,138.57000732421875,128.80654907226562,2761200
2020-08-21,138.1199951171875,140.49000549316406,137.19000244140625,140.3300018310547,130.44253540039062,4382500
2020-08-24,140.86000061035156,141.80999755859375,139.9199981689453,141.02000427246094,131.08392333984375,2841300
2020-08-25,141.5800018310547,142.22000122070312,140.97999572753906,141.66000366210938,131.6788330078125,2840700
2020-08-26,141.32000732421875,142.69000244140625,141.1199951171875,142.4499969482422,132.4131622314453,2974100
2020-08-27,143.05999755859375,143.22999572753906,140.52000427246094,141.49000549316406,131.52081298828125,2801000
2020-08-28,141.50999450683594,143.58999633789062,141.10000610351562,143.49000549316406,133.37991333007812,2884700
2020-08-31,142.64999389648438,143.27000427246094,141.82000732421875,142.14999389648438,132.13429260253906,4344600
2020-09-01,143.0,145.05999755859375,142.0399932861328,144.9600067138672,134.74632263183594,3563400
2020-09-02,146.4499969482422,148.3699951171875,145.49000549316406,147.63999938964844,137.23745727539062,4579200
2020-09-03,147.0,147.44000244140625,140.55999755859375,141.6699981689453,131.68814086914062,5866400
2020-09-04,140.85000610351562,142.52000427246094,137.7100067138672,140.47000122070312,130.5726776123047,5251600
2020-09-08,136.1999969482422,138.7100067138672,135.75,136.0399932861328,126.45480346679688,5893700
2020-09-09,138.2100067138672,140.85000610351562,137.19000244140625,139.67999267578125,129.83831787109375,5418500
2020-09-10,139.4199981689453,141.25,136.22000122070312,137.19000244140625,127.52379608154297,3985800
2020-09-11,138.22000122070312,139.0,135.25,136.3699951171875,126.76155853271484,3524400
2020-09-14,138.32000732421875,139.11000061035156,137.6300048828125,138.52999877929688,128.76937866210938,3120400
2020-09-15,139.7899932861328,141.82000732421875,139.36000061035156,140.63999938964844,130.73068237304688,2718700
2020-09-16,142.08999633789062,142.1300048828125,139.61000061035156,139.67999267578125,129.83831787109375,3591700
2020-09-17,136.4199981689453,140.52999877929688,135.9199981689453,140.39999389648438,130.50759887695312,5646100
2020-09-18,141.13999938964844,141.8000030517578,137.0,138.66000366210938,128.89019775390625,7025900
2020-09-21,135.8699951171875,137.1199951171875,134.32000732421875,136.97999572753906,127.32856750488281,6036000
2020-09-22,137.77999877929688,138.82000732421875,135.6300048828125,138.64999389648438,128.88092041015625,3213200
2020-09-23,139.08999633789062,139.08999633789062,134.72000122070312,135.16000366210938,125.63681030273438,5766400
2020-09-24,134.1199951171875,138.32000732421875,134.1199951171875,136.69000244140625,127.05899047851562,2911000
2020-09-25,135.9499969482422,139.10000610351562,134.75,138.32000732421875,128.5741729736328,3036000
2020-09-28,140.22000122070312,142.0,139.72000122070312,141.94000244140625,131.93911743164062,3454100
2020-09-29,142.2899932861328,143.0500030517578,141.1999969482422,141.5,131.5300750732422,2722900
2020-09-30,141.16000366210938,144.25,140.50999450683594,142.7899932861328,132.7292022705078,5599600
2020-10-01,145.44000244140625,147.22000122070312,143.99000549316406,144.91000366210938,134.69984436035156,4431200
2020-10-02,142.0800018310547,143.92999267578125,140.83999633789062,141.08999633789062,131.1489715576172,3928600
2020-10-05,142.2899932861328,144.22999572753906,141.57000732421875,144.0800018310547,133.92831420898438,3052800
2020-10-06,143.85000610351562,147.13999938964844,142.97000122070312,143.85000610351562,133.7145233154297,3418700
2020-10-07,145.33999633789062,147.2899932861328,144.80999755859375,146.75,136.41018676757812,2845500
2020-10-08,146.8300018310547,148.30999755859375,146.55999755859375,148.05999755859375,137.6278839111328,2323700
2020-10-09,150.0800018310547,151.52000427246094,148.85000610351562,150.91000366210938,140.277099609375,4209800
2020-10-12,152.5800018310547,155.75999450683594,151.8300018310547,154.89999389648438,143.98593139648438,5147800
2020-10-13,155.11000061035156,155.8800048828125,153.67999267578125,154.49000549316406,143.60482788085938,3524000
2020-10-14,154.5,154.72999572753906,152.17999267578125,152.77000427246094,142.0060577392578,3267400
2020-10-15,151.82000732421875,153.0500030517578,150.86000061035156,152.5500030517578,141.80154418945312,2936000
2020-10-16,153.97000122070312,154.9199981689453,152.72999572753906,153.1199951171875,142.33132934570312,4599700
2020-10-19,153.27999877929688,154.9199981689453,150.25999450683594,150.75999450683594,140.1376495361328,4225400
2020-10-20,151.7899932861328,152.24000549316406,149.69000244140625,150.8300018310547,140.20269775390625,3916100
2020-10-21,149.10000610351562,149.4600067138672,144.66000366210938,146.1300048828125,135.83384704589844,6700600
2020-10-22,146.82000732421875,148.8800048828125,145.8300018310547,148.22000122070312,137.77662658691406,3167200
